,plate,well,compound,path,C1,C2,C3,C4,C5,moa,_merge
1081,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s2_w1D522EE6D-EF75-4812-8B67-4A2BE5E61738.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s2_w292FE0E29-C022-4B37-9709-95A5A19D2AE8.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s2_w3E623A9EF-039E-4111-84E9-71CEA7A82A95.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s2_w499B591E9-1EF3-4297-A29F-6154EC122F60.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s2_w53DC4C4E5-2150-403D-8580-25A8CEBC5AD1.tif,dmso,left_only
1082,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s3_w11134EE8C-5E2B-4685-8324-8015E7BA4261.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s3_w20BF1667E-2755-41AA-8C20-296356AC712F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s3_w316ECD9BC-3750-4924-ACF7-61621A2E6646.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s3_w42CF9E3E5-9AFA-450E-B599-CAA46F6AEBA7.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s3_w5F487A7D6-03EF-4D12-86D5-0A5609579D4D.tif,dmso,left_only
1083,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s4_w12FA0218F-A86A-42F5-8B4B-653819C52D5B.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s4_w26DF762BB-BD79-4B14-A5AA-4896515D9910.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s4_w34BB2D996-703C-4BB6-AB51-6D0CE0F2C4B0.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s4_w4FAE3376F-540F-4EFE-A1AF-8B3636E09C56.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s4_w527CE11CB-C284-42F5-BE93-ACF92A348DF6.tif,dmso,left_only
1084,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s5_w113E89033-ED37-4339-886A-4B78F7EE8655.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s5_w2BB4E0EB3-8342-4253-8A27-4A11937E1E4B.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s5_w387D15B0F-FC10-4BC2-BD8C-2A620B22A72A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s5_w4A66F7193-9688-4A27-A6E0-D5E3579F3192.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s5_w5F7D7022C-DF89-4486-B341-0F985B17336C.tif,dmso,left_only
1085,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s6_w1E862C1F0-7E53-4F67-A86D-7DCC41D76F5D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s6_w2BA8366CC-299F-4778-9A6D-EA67070DEDBE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s6_w3911CEC83-73B2-4AF5-8286-33A7317D0E5B.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s6_w40536CC0D-694F-4342-BD49-93B943AF93D1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s6_w54FDFD40C-268C-4CAF-85A9-11B07A9CEE8B.tif,dmso,left_only
1086,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s7_w198965438-828F-409A-89EA-D47BF4A10DDE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s7_w28DBEE054-9057-4393-A6AE-06996DF1F686.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s7_w3A008A940-A91C-4BA3-803D-2FAF91A41209.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s7_w4DF0E60FB-029C-46A4-A0E6-DA7C01D88AA4.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s7_w50A7A9FF7-6C95-438F-989B-8EE1E48E2D92.tif,dmso,left_only
1087,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s8_w1A46F2A91-D14D-427D-9BEB-37F357C5C999.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s8_w20739B194-1AB8-4801-9192-74BB73AF935F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s8_w3F72A8D58-EC69-48E1-A78B-9AC877D03677.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s8_w414650554-7C47-4FE7-91FE-3B06035C17B0.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s8_w51DC2AA20-2CF0-49F3-8111-FA64026ACCB9.tif,dmso,left_only
1088,P015089,H18,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s9_w14E64DF10-4FD9-40B5-B539-66DE67AAFF3F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s9_w2D05BC036-C99B-4C3E-ACE5-D0210668BB47.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s9_w3508156C9-687C-40CB-817B-EA23E2335A3D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s9_w4C95B741D-9BE8-41E2-B362-3F4E27772ED1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_H18_s9_w52E976FF0-F78F-48A9-AE36-EB29501259C4.tif,dmso,left_only
1089,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s1_w1C772166E-F703-4F0D-B630-5C2AC017710B.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s1_w29B0C63EB-F69E-452D-9A59-37B1BF53FF37.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s1_w3B050FE3B-CB49-4F10-8BE7-48954CB9AE4A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s1_w4FCB1C684-A64E-4338-A959-0B8C63F94F42.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s1_w58ABEC742-8891-49CD-B72D-ADA2584713BE.tif,dmso,left_only
1090,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s2_w141796FE0-320C-49BF-80D7-62DF5512DC31.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s2_w2B968F202-578F-463E-93B5-43981F3D55AF.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s2_w33EE679F4-824E-4A12-B562-AFC451D8BEC0.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s2_w4E94A8B93-0EFA-4523-A462-9C0BD4279FDC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s2_w5A3957841-C592-4F64-88C3-C69C53EA5C3A.tif,dmso,left_only
1091,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s3_w15BA88806-CA52-4803-884A-382E91D4DD23.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s3_w2810DC143-438F-4D1B-ADEB-FED7BBBC4567.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s3_w3FDF0E177-94F3-45DF-A0B1-D9DA500A5135.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s3_w458DEC05E-05BD-49F1-A0FD-246703FBA4F6.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s3_w588A8D718-386E-4932-A018-68519AFD263B.tif,dmso,left_only
1092,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s4_w1978F0C53-52E3-4ACC-80FD-C7B30E14C0D3.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s4_w2CA2B3B14-59F6-4043-A154-02F7374F32D1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s4_w3F79294A1-5127-4A33-9389-D4CF3DF08F6A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s4_w48B6FE3C3-9C67-4992-A22B-89F5F539DD7D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s4_w5ADB66A95-57A8-4BBD-8761-02415D4284EA.tif,dmso,left_only
1093,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s5_w1A3AC932A-6D21-47D8-87AD-3A55511FA6FB.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s5_w23E499342-3DB3-481C-85CA-23A317F25599.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s5_w378643D28-A760-4B74-A358-8972731A2984.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s5_w4A0C2A31C-2037-408C-BB0F-F3780EB3A619.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s5_w5182A97A8-B9E9-42C5-A8B3-313E1252C0A3.tif,dmso,left_only
1094,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s6_w116DBC59D-0CA3-413F-89B3-AD33C06AA766.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s6_w2C8A12BB7-AF51-44F3-BEBF-2113E2235114.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s6_w3783528DF-3919-44EB-9B09-781D58B24541.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s6_w47597D60E-ABE0-4FBC-86F6-A360B9DC1C5C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s6_w53B268FB8-3058-453E-BB7A-F733D98AE355.tif,dmso,left_only
1095,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s7_w17B9C7666-1984-416E-B3B6-298F995A6906.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s7_w25D8E7910-8646-4C5C-B751-C21931E6D8DE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s7_w34C015FA5-86D4-45A1-BE4F-BCE6EA197682.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s7_w48BCC1F72-13AB-488B-BF04-CC43E865849A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s7_w5AA95EB00-0636-456C-A4CF-ADABCCEAF9D7.tif,dmso,left_only
1096,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s8_w1D387B9FE-C8DB-4A2E-8D69-9A55B6EBD2F2.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s8_w2A71AB71A-5985-403A-B26F-D91004C9B21A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s8_w32C453B5A-6CD2-4EC4-BE91-7E377B5DFC82.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s8_w4EFB3FE23-0D2D-445F-A6F6-E33FB683CAB2.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s8_w56F04189F-84F6-441F-AEC4-A8E31E21F338.tif,dmso,left_only
1097,P015089,I07,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s9_w12D9C1A74-CE2F-4999-B2EE-724A1F176684.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s9_w2D19E34F0-C6B4-49CA-93EC-BCF7480979DF.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s9_w311BAA844-6ED1-4ACC-8D9C-D4DEE96BE778.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s9_w40150B6C6-8F31-45EC-A506-F29AFE5293DC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I07_s9_w56F37CF65-77EA-43BD-A52A-70BB27D6D280.tif,dmso,left_only
1098,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s1_w11B028355-7E6C-469E-AF02-9BE78A296220.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s1_w2F7EC8FAE-C0B0-4634-BC9F-AEE5348E66DB.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s1_w33D37F095-2A15-404A-9BBA-641C95812BC6.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s1_w49219EA05-1330-4E26-A555-6CCEEE4514BD.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s1_w5862A2F28-E2E6-47E0-B3DC-F8222932732D.tif,dmso,left_only
1099,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s2_w1037E25BC-A9E4-41F4-B282-01A34F267168.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s2_w2AFB715DD-0191-4F75-A9F3-B2F584004D56.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s2_w3A62EB9A7-C730-4A1C-B5AA-577F5C1FCD28.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s2_w48C59F305-D83F-487C-A62B-5893C305D2C5.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s2_w5B4C304A5-12E5-47EC-931F-C9514D3F6A7F.tif,dmso,left_only
1100,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s3_w1773936B1-854F-4DD5-83DC-02B724AFFC5D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s3_w2059EEA65-14C2-4F99-8B83-A158F7D103FD.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s3_w3F3CF693A-881E-4149-92C8-F68F3949E2FA.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s3_w465BADE8C-DDAB-4B5B-99D8-7E45DEB6893D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s3_w55D3D51BE-6E5F-4D7F-9ABE-58085B7BA0AD.tif,dmso,left_only
1101,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s4_w1138340A9-1825-413E-87EE-69A31AC24B9B.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s4_w2FE06EE0A-932C-4294-B26C-22AB25FED275.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s4_w3D3C717AB-4021-41A7-A8C0-E9350D12646D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s4_w426FE0463-085A-4818-AD63-C7DD181E84B9.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s4_w52C5E8894-14F1-4BCB-9B6C-AFA05554C0C8.tif,dmso,left_only
1102,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s5_w1536B4475-9CDE-403E-83FB-976ABA2A68F5.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s5_w2E8299197-F931-478F-BC73-D9CC7B2A7AAB.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s5_w3558E57BB-A583-4533-8BDA-C6CD3713C259.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s5_w4D2D4CCF7-8643-4B31-89F6-0F3C023B938F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s5_w579EF0D17-FE0F-434C-8934-100414F342C5.tif,dmso,left_only
1103,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s6_w1719234C2-D99C-4219-9904-F16EAEBB7427.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s6_w2AA9F7336-0C08-43B4-8669-08E749D2F509.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s6_w38608A7A1-4D16-4C4F-8A83-870E67499889.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s6_w463A9316E-5EF2-425C-A4A2-2C67AEC40D8A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s6_w537FBD14C-D00C-4909-A484-C8A9330AA724.tif,dmso,left_only
1104,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s7_w10E99874C-2FEE-459F-BDDB-71D11CCEF222.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s7_w288E7BE93-E4CC-4621-B8D2-85B3B0412A5C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s7_w33E47ADD9-FB56-4EF2-A523-76B50DDB88DE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s7_w4C4FA39D4-99F0-4047-B398-A2D321E6AA43.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s7_w5E4C83B01-7737-42BA-A61E-DF5FB303F1C6.tif,dmso,left_only
1105,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s8_w135E1C3D9-5589-49AC-AD47-B1C2E3A2216A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s8_w2ADA12094-A6E2-4AF0-B4E4-57A2123563DC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s8_w3F1DDC8E1-EE59-442E-AB2F-B782FB4B0202.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s8_w40027F870-948C-410D-9F37-CC9EBAE13586.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s8_w54528AEA2-32D9-4BEA-808A-E1BB31ECE06E.tif,dmso,left_only
1106,P015089,I11,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s9_w1F08A7540-2FEB-4835-8E55-48FB0F049F76.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s9_w2193B6194-0632-495F-B33E-FBFEAE745072.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s9_w395D383D5-F8A9-46DD-98CE-3E0BD71C12CD.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s9_w4C0316960-4BD3-4598-9293-2A7C9824B745.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_I11_s9_w5AC967BE6-5C62-46D3-995C-98906F7B8E3F.tif,dmso,left_only
1107,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s1_w18B07B281-1F8D-479B-BEC9-EA67BAFA0D16.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s1_w2F1088E76-C7CB-42EB-921A-BD4EA217BC3F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s1_w35D493828-BCB7-44AE-9966-06F0AA0F65B1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s1_w4DC6B571B-519E-436B-8AB6-780B60CC250C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s1_w5A22C9199-2D60-49DA-B215-129B9DB5B0BF.tif,dmso,left_only
1108,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s2_w1C0E5A346-0AEA-4187-BFF9-882447F73D41.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s2_w2F8BF4F68-A376-417F-9909-ED2B29244817.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s2_w3193E1873-CD7C-460A-B57F-68A1C6114D3B.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s2_w46E793345-EEC7-43F5-A748-9821F80C9DCC.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s2_w5CAE97B00-76D8-4CE8-B93C-445C06BDA9CC.tif,dmso,left_only
1109,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s3_w13EE4A43B-E89D-468D-A76E-35144DF64870.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s3_w279C9B901-3738-4EE1-83D1-C8B5EEA34725.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s3_w3333E643A-498D-443B-A560-B0DC7D71705A.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s3_w4A7B363AA-C562-479C-B181-7A6FB612DD7C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s3_w59490AC36-08FE-40EF-9B94-18151E62B285.tif,dmso,left_only
1110,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s4_w1FF8ADF41-2E48-47EF-860C-A3445B5F56FE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s4_w223E8D7EE-45B4-4036-B031-277C5F0D939E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s4_w3D0B825B9-BFC3-44AF-9580-DFF0797C31C6.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s4_w4A2ACA5F3-7B78-45FB-8753-CD68835DF3B6.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s4_w5CCAA02DF-EE65-423B-B76E-122383A9D5D9.tif,dmso,left_only
1111,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s5_w1138798A9-91CD-49A3-82F0-6404C36337F8.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s5_w294022428-1E09-47D3-8930-66DACDA19A5D.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s5_w3CA2F79C0-EB80-41A2-8471-4101268AAB9C.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s5_w42569063A-253D-4B38-94D4-71DD0648A7DA.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s5_w5013F6E1A-4ADF-4165-83C3-52F6E872BD28.tif,dmso,left_only
1112,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s6_w1C253A28D-C888-4EBB-B5FC-814E8B1A6C39.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s6_w204AA2685-438B-4219-B08C-2C6597815A6E.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s6_w39446216E-210C-44A3-95EC-819E9E491D16.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s6_w43182BCCB-E6F5-480C-97BE-D510E0332561.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s6_w50686EED6-582B-42A1-96A4-AC16B9C8847E.tif,dmso,left_only
1113,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s7_w194967B85-D621-4E0D-B648-E3874F5EE145.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s7_w21FF68AC8-FE9F-4751-A505-4CBAA402CFEE.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s7_w32DB1078B-982D-4BD3-9F10-48DE2F4748E1.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s7_w4AF9C5052-A5FE-4F94-A294-66CD1F7368C8.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s7_w563B122CB-E02C-4B16-8633-11FF6FC87031.tif,dmso,left_only
1114,P015089,J17,dmso,/mnt/micro-images-pvc/specs935-v1/specs935-v1-FA-P015089-U2OS-48h-P7-L2/2021-12-22/869,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s8_w1C6907464-0A8B-4B72-B89C-9C1BC79B2307.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s8_w2B0DA9CE8-D403-4AC0-9F2E-05660679F36F.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s8_w3D61BCA5C-BA32-4A27-9EF5-36C8198FB244.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s8_w42F262F4E-0B56-425C-BD72-1E6D9C3C7687.tif,specs935-v1-FA-P015089-U2OS-48h-P7-L2_J17_s8_w52AE70984-CFDA-4F1E-9F87-1227AEDB8358.tif,dmso,left_only
