plate,well,path,nuclei,C1,C2,C3,C4,C5,C6
P015095,J06,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s4_w18D2EB3BB-C5FA-4995-87E8-0C5B436C1C76.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s4_w25664465A-5CB9-4052-A6DE-D61D7967C7F9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s4_w3600E736D-E45F-41B4-8024-D30D73E72271.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s4_w4041D09E5-B171-4AA1-BBF4-BC0F312C10A5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s4_w55F985E38-85A1-4F85-ACE6-12A2DBF4B326.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s4_w67F1D82A6-0DCD-474D-A8ED-29827074519E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s4_w78FDB9243-D190-4E9C-BF01-06D8B005D6CA.tif
P015095,J06,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s5_w123E4EBD7-32EB-4137-A674-F71838400C6C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s5_w27BB1B691-51DF-4041-A4BA-221C88D08154.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s5_w35CCE1E9F-85B4-4F6F-8238-7187C9641082.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s5_w49FAB168D-8C7C-4307-A99E-EC660FB9E761.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s5_w5F3E645BE-A30C-419B-BAF8-9F9E6D61FD83.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s5_w638586A83-FDDE-4286-9463-9E8812FD5BAA.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_J06_s5_w75A5E9773-9FCE-4E7B-A5AA-EBD144AF8A77.tif
P015095,K12,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s1_w1CFF17520-3487-44C9-827D-2726CE6D5A59.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s1_w2A8D3B030-3B3A-49B4-B32E-B7A5E6290E3E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s1_w3F2746F40-61D1-490F-BF49-A0901F874983.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s1_w4CD2FD0E6-34A7-44C5-B1F7-A728F6E2BBC3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s1_w54A7CA96A-6282-4487-BF50-F3E0D2148DBF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s1_w6C67D5BC4-6DAC-4998-A4E4-79B06AF3F261.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s1_w7F8BE7574-51C3-4083-81ED-330AAC195D48.tif
P015095,K12,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s2_w10F323D4B-A3E9-453E-8F11-3E772572A90A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s2_w2ED8F9F6D-14C8-4586-8509-C9F782D3BFBA.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s2_w35BE493E5-B735-4A0A-BDFD-2BDA5C49EDC8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s2_w49C56DF44-178C-4F0B-833A-A30ADD88BF16.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s2_w521681DF8-325E-44AB-921A-171E4347ECA8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s2_w6FB7A09C7-9C18-44B6-9D68-72ACCB077665.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s2_w713741CA7-EF59-4D08-9E02-67C276755C62.tif
P015095,K12,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s3_w130F110F7-E681-448A-AE1D-DFA964F8C42B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s3_w2EE4AD40F-A6D6-4DD2-8D28-F54B5D2EDE4D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s3_w39D0CB096-D9B8-4928-B210-BD78C90FD998.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s3_w4FBD96DA6-9A2B-4698-9ACE-9D6B9B670D65.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s3_w5297EE5F6-AA7C-4393-B07E-7CD8214359F4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s3_w6E6561B69-9FBD-4DC3-B22F-F0E0758DAF56.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s3_w7EFAC6AEE-D13F-4130-8700-3322F37ED3A4.tif
P015095,K12,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s4_w117A98987-8051-439F-B6F5-A644158FE6A5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s4_w284B69B76-47D6-44C3-9064-610499A64FD2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s4_w3E39FB809-82D3-4ACA-AD50-89EE9446DDF8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s4_w4DCD62D27-8F30-470B-9170-53BF6F5F8D2E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s4_w562B18B71-C4D7-45BA-BF04-32ADDFCD378D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s4_w6EDD04060-B58E-4F07-9011-3EFAB540340A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s4_w7BBDF8531-7DD4-4733-B3BF-E176F2554537.tif
P015095,K12,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s5_w1BE8F437D-89D8-4625-B41F-39A3C6B1C1A0.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s5_w2B008E1F9-1F9C-41F6-8227-BAF99F20C904.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s5_w36767F288-32FC-4C35-9702-A82D3CBB9668.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s5_w4175C26BA-F96B-40CD-80AC-3357FC28681C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s5_w581E78C73-65C9-429F-8D70-2CE8B77939C0.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s5_w60546AF71-D01A-41C6-A7EF-36938024AD87.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_K12_s5_w7C322FFAC-1200-4289-B9A7-132670A612A4.tif
P015095,L08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s1_w1431BC3E1-DAB2-41FA-B352-6E521412209F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s1_w2E7BD96BD-4581-4CB4-9BD5-D4E6103EEC87.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s1_w3A44E7473-CE53-41DA-A8B2-B3E338661441.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s1_w40E3FDD48-344F-45BD-B97C-BA4D1335FBE7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s1_w56975A0D3-6278-4797-B312-C6656AEEAC54.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s1_w6312A57A6-68A1-42E6-BF81-6A493933DE58.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s1_w77825D5DB-7106-49C5-807F-250088EDAE68.tif
P015095,L08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s2_w14A169D2F-C524-4861-8045-E09499596819.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s2_w22960D831-C5F9-48C4-AE88-3884E06FFCE1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s2_w3304207F7-7566-4A6A-9193-83F13DF7F408.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s2_w469064022-F681-40CA-ACE3-017315E3691F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s2_w5B212F29D-E42E-4E68-84D3-B27140E93F6F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s2_w68872E762-ED39-4F09-B762-2FFB2F6A1163.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s2_w7025455B2-2D78-4EAD-AFB1-660A5AE6E623.tif
P015095,L08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s3_w11BFCCDF0-C865-4E74-A02C-8E2013C5D7E7.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s3_w24C4FD4DD-75EC-4C73-B02E-46F135E1F0D5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s3_w3A949B54B-B3E3-4F3D-9771-1D93847C35EE.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s3_w4DD29105B-6FA3-4195-8C3F-39DB54E1A8BD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s3_w55C70946B-774D-4A85-BDB1-E209515463F3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s3_w63455004A-C4F2-48BB-BD04-35DAB49316CC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s3_w7529C4CDF-961D-4E5F-AD35-D7E5EFF9F40E.tif
P015095,L08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s4_w1A694BEA7-A12A-4B4A-8C62-49CA9F2AD909.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s4_w2696D4DA4-5B30-4734-B7E8-6C09CC0FE46E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s4_w3B66E3830-3BF1-4E91-8889-B69CBBCE901A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s4_w4FED34C91-D03D-4ABD-87EA-FDD8B294B061.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s4_w5B84E09F1-BD0D-4208-8347-F6ED9DD02C37.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s4_w6C2424D5C-2A88-4F4D-927A-9ED35B8B8A3B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s4_w7C259EF0B-697D-4645-8494-3F721BB6CC95.tif
P015095,L08,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s5_w1C321C0CD-AC66-4D48-B0EC-76C509075C49.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s5_w23C2E32A7-C8C4-44EC-B0B4-BF4180AE9844.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s5_w3EEE80DE7-EE21-44DF-904E-26246FE10A5B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s5_w4D7D6F6F7-0B12-4BE0-99B8-9D3E73F48A46.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s5_w5F3B1A800-D2BF-40C7-BB12-B7BC8291B28D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s5_w6DF114DD4-E6AE-408D-AF8F-5DCF34A37E95.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L08_s5_w7A0A33C12-407F-4E03-8763-C6A3DD139963.tif
P015095,L16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s1_w15215888E-9ECB-4D23-BCC5-DF80771AC23D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s1_w21072D5F9-650F-4A0E-8643-3B4694B50326.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s1_w3D3D1E4F1-8F6D-4B8A-988B-FF80B6CF3917.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s1_w4D3F00FFC-265F-4394-B53D-E5E5114C9CF2.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s1_w5DE301FF4-F8B0-4A57-944E-DE4E49A46EF4.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s1_w6D3201A01-ECBD-4DF3-A3A9-E70C0D0BCCA3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s1_w718C6C02E-0C1A-42A5-8610-E1342AF8F524.tif
P015095,L16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s2_w1AACB891C-25E8-45E5-BF0F-E197EB497D41.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s2_w22198BE1B-3334-4EA1-9B1D-0124B032E068.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s2_w3AE5163B7-72B4-4E0E-A772-710B353EEEF9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s2_w463BBDE30-80F9-4CD9-A7D9-47AEC48EC2A3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s2_w5F428EEAD-C108-4D5E-844B-5406D38AAB28.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s2_w6C4924B75-82D3-4BDA-9C0F-3CF9DE375CEF.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s2_w75F043D9F-A235-4BF8-BD67-2A645AE3D543.tif
P015095,L16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s3_w1EDB98ACA-0A01-421F-B6BF-BC897EB85624.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s3_w2A7BC622B-4200-457A-BF04-36710348A895.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s3_w3724E765F-CDBA-4A96-AEA5-557771CDBAFC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s3_w4C9E530C4-5583-4136-A4F2-3A616B77FDFA.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s3_w5E2DE50E8-FA5A-4CD9-99F9-2DE164DFC170.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s3_w6AE5F1441-AE34-48D8-9EC6-36C646058A10.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s3_w75CBF1325-298A-40C0-8F0C-B30522D58456.tif
P015095,L16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s4_w188F25CE5-0759-404F-B826-F0CEC8A47945.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s4_w2443AF587-9D00-4EF1-A01B-383311E9074F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s4_w37BB701ED-3ED3-4EA0-9EA6-31BAC29C600C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s4_w487271E5A-E4E7-4A60-B9A6-464028287705.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s4_w5ACC441A5-E2AD-4A89-85AB-45D7DA0CBE62.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s4_w656D57FB3-B287-4460-A2C4-9A60F420EAA9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s4_w72377AA6F-764E-49EC-885D-6B6201D20614.tif
P015095,L16,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s5_w1A7AA57A4-E77C-469E-AA9D-C918D59EFE52.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s5_w213F57AFC-E283-4848-B8F8-B5973FF71E92.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s5_w333CBCE05-C106-4246-95FB-6C04494ECC80.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s5_w4118B921D-0A11-4334-85FE-BA37F612C3C6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s5_w585BD9902-1324-4524-9366-D883E0969C50.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s5_w6A909B9A4-F0A0-40A7-97AD-D129B977CFF8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_L16_s5_w71B726956-E648-4382-B677-18FA26E08C5F.tif
P015095,M10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s1_w1E258D4A0-7B6B-43DC-9F74-5E5DD137B23E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s1_w28D29F6BE-83D7-4AD9-8024-ADB40A8004CD.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s1_w304A1FF47-81F1-4A7D-8839-75BA3ABADB71.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s1_w47D5AAC3E-274E-4F19-BB7D-5C1EB4DBAFF8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s1_w54C4EC523-AD18-453F-AA45-B5EEE3FB62EE.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s1_w679D94082-C7A8-452C-9B5C-3073274B4FC3.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s1_w7065D419E-FC58-4154-93EE-7BC91BD72772.tif
P015095,M10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s2_w155A043D4-2712-4F45-9AF8-43AA369EED2C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s2_w2C70A3249-4FA0-45D4-8AEB-4C3CBB82FE13.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s2_w3514FE30B-8021-4646-89C5-8D36A83EB118.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s2_w49AB6A4EE-69E6-4376-BA5C-FFC9D42B03BC.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s2_w524DA4367-065D-478C-928A-30F241EA26E6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s2_w632B73E26-7F0C-4B39-A7EC-BE370A376F7A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s2_w7266364B9-9939-4143-B7ED-CD5A79D6409A.tif
P015095,M10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s3_w1E566AB4F-D61F-43F0-971E-BEC363E29A9D.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s3_w26DF559BD-A350-4DEC-A984-1B5BCD60397E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s3_w37A933A37-95AD-4646-AF96-751BC55F2C21.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s3_w41337B95D-7CC8-4E3B-B9BA-DB1A63CD6298.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s3_w5E7F7DF2A-18F8-4DA6-9B96-0CB40B140697.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s3_w614CFB41D-4956-4DF2-A5F9-3187370488E9.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s3_w76A3763DF-D9B0-4603-800A-D4B57FF3191C.tif
P015095,M10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s4_w188C8F26B-4C51-4FB3-860D-BE4A51AF1885.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s4_w2EF733B69-EE6D-4F99-BC3F-27A8E250C327.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s4_w3C96707F6-408C-4C19-8FAD-90B7438FFE9E.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s4_w407AA6482-CF0C-4387-A5AF-BD9DFD5E0A73.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s4_w5916A3CA4-DF92-4185-B90B-206049F9C0A1.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s4_w6BB753C4D-59D4-4F86-AE8D-25E633B3D772.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s4_w71ECDEFD7-F35B-4756-A870-6B24E31B4EBC.tif
P015095,M10,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s5_w1EFFC8FF4-C319-43BF-8816-23B2584EB63C.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s5_w2D96CBEF4-064A-40CA-8919-9018BD69B63B.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s5_w32644D900-9E36-4387-8496-F66E6E91A6A8.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s5_w415EED385-F9CA-4B0C-AF78-8DAA5A30D495.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s5_w507F2C119-63F3-42E4-8A7B-2079A41D3174.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s5_w6BDFFF403-4B28-4F36-8086-2D0743069EA6.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M10_s5_w788747AC3-F0A9-460C-AF0C-9BCAFAE4908E.tif
P015095,M21,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s1_w177BF2FD6-81C6-488F-A2E5-C87877672F49.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s1_w2858ED7F3-3B2F-4CEE-BADD-5761ACF37C78.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s1_w3CDDD5836-9EC4-4849-BE89-A1E2832B4F00.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s1_w44C8E892F-7CFB-4AED-9282-C8F1F35C4699.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s1_w50E23B14F-EF8B-4BA9-81D7-0CAE8450B01F.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s1_w6B40DCD80-AC06-4A77-BA8E-36DB02DE952A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s1_w765A597A1-E592-4DDE-BA74-61C439075D22.tif
P015095,M21,/mnt/micro-images-pvc/jonne/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2/2022-03-21/978,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s2_w1BC3EA9E3-3527-4313-8460-6A9D054B4460.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s2_w221FFDD5B-A4CB-41B7-9F9D-13F797BA3E23.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s2_w319BDD0E6-340D-47CC-A61A-AF514F5C6D49.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s2_w44F95A7FF-E122-41D8-8F8F-551758D578A5.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s2_w509F4E088-9E4C-4D66-8883-CB8BCE1B2D07.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s2_w61AC4D12B-498D-4D10-8A17-E7B30772A03A.tif,specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_M21_s2_w7F47610F5-3424-46E6-8333-8345BDBF33FF.tif
