plate,well,site,compound,batch_id,path,moa
P015094,C18,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C18_s2_w639D92A9A-6905-46CA-A1DC-032EA1273FDC.npy,dmso
P015094,C18,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C18_s3_w60F0E21AE-1914-4C5B-89AD-B1C438CF213C.npy,dmso
P015094,C18,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C18_s4_w6866F728F-163F-417E-B4BA-48A0606D730B.npy,dmso
P015094,C18,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_C18_s5_w64D6977A7-9FF2-4ED1-B25D-CDF0501A9886.npy,dmso
P015094,D14,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D14_s1_w6CCD74BDC-3319-43BE-BFA6-4932BED8201F.npy,dmso
P015094,D14,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D14_s2_w62C9E37D3-77C2-446A-ACEC-A4C25CD82235.npy,dmso
P015094,D14,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D14_s3_w6179AF74E-FFF8-4AA4-9BEF-C351C70FEA84.npy,dmso
P015094,D14,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D14_s4_w6E01E3B53-3633-4FDF-BBE6-EFBE5074F74B.npy,dmso
P015094,D14,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D14_s5_w6A733A039-37BF-4D54-92E1-A3B83613FABD.npy,dmso
P015094,D20,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D20_s1_w612E64A51-B4FA-41E8-82C8-52B6F4262EC9.npy,dmso
P015094,D20,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D20_s2_w618E95D52-2503-47C7-983F-067F0E4123A7.npy,dmso
P015094,D20,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D20_s3_w6872577FF-07C2-4211-86F5-6DA9EDC42B98.npy,dmso
P015094,D20,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D20_s4_w6C09887BC-A9DC-4EC1-B957-DF8549C1D90A.npy,dmso
P015094,D20,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_D20_s5_w6CDF81404-4417-4670-940B-13AD183437E1.npy,dmso
P015094,E03,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E03_s1_w6EE04F93D-8966-4184-B2FB-5608E8888CB9.npy,dmso
P015094,E03,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E03_s2_w6476D01D6-DEE5-483A-9470-85181CED9F29.npy,dmso
P015094,E03,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E03_s3_w603A1CF41-6910-4C5D-9ED0-3E4292E4300E.npy,dmso
P015094,E03,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E03_s4_w65C6EEF18-787F-4DF6-87D5-97405A13B8A8.npy,dmso
P015094,E03,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E03_s5_w64DB75012-60EE-4E6F-B75F-053D72AEF5F8.npy,dmso
P015094,E08,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E08_s1_w6151035B7-D95D-42C5-96F1-1C8D2D8E2E59.npy,dmso
P015094,E08,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E08_s2_w6FCE7598E-2022-44C7-ABC4-2517ECEBA5E9.npy,dmso
P015094,E08,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E08_s3_w6772ABFA9-09BF-4A78-B701-7094F1485057.npy,dmso
P015094,E08,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E08_s4_w627E7C46E-9466-4638-820E-4901D25D5723.npy,dmso
P015094,E08,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_E08_s5_w6C12DA69A-CC6E-46F3-91E9-91305D9F5AF5.npy,dmso
P015094,F21,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F21_s1_w68BDE9F11-F541-431D-9331-F7AF76417DF0.npy,dmso
P015094,F21,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F21_s2_w6E2188A7A-374B-484F-829A-70D0089F8454.npy,dmso
P015094,F21,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F21_s3_w60181EA14-4E8B-485B-B6E1-6C44438551D2.npy,dmso
P015094,F21,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F21_s4_w67910453B-5CD3-43D6-872F-C5628AEA7456.npy,dmso
P015094,F21,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_F21_s5_w62429B925-73CC-4E95-ADB9-A04934C8574A.npy,dmso
P015094,G11,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G11_s1_w6D061F062-117B-4815-A13A-FDC3739B46CF.npy,dmso
P015094,G11,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G11_s2_w6D3BA85CE-D4E8-4D30-A226-800A395B108D.npy,dmso
P015094,G11,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G11_s3_w6830C4A04-B6FA-4923-9377-A3E24F9E0F69.npy,dmso
P015094,G11,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G11_s4_w6243BA456-E13D-49F6-AEDD-72A8C2585471.npy,dmso
P015094,G11,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G11_s5_w6DEA63714-CB69-4199-BC25-43F1D42A9F4A.npy,dmso
P015094,G13,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G13_s1_w66D3A843B-4FD9-4773-ADCA-E6F251C81F5A.npy,dmso
P015094,G13,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G13_s2_w634886619-C4F2-4696-9F59-A33513776DFD.npy,dmso
P015094,G13,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G13_s3_w6AE7A15FE-CBF8-44DE-8D4C-6E7C26D46380.npy,dmso
P015094,G13,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G13_s4_w6A1504F65-A8D7-4D88-8B88-7816446D9C4C.npy,dmso
P015094,G13,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_G13_s5_w69243F847-7D7E-4FF1-A26D-46DE64EF821A.npy,dmso
P015094,H04,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H04_s1_w63F41B996-3326-432F-9303-DA3B5072924B.npy,dmso
P015094,H04,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H04_s2_w63D568E8B-C014-4224-9E28-0EA94C8BC158.npy,dmso
P015094,H04,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H04_s3_w6C573B778-C012-4978-A4EB-7AB311DC6225.npy,dmso
P015094,H04,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H04_s4_w6EBFEFA33-6F4B-418F-B888-44114428583F.npy,dmso
P015094,H04,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H04_s5_w6AF9933EC-359B-4334-AC18-3CB87765A870.npy,dmso
P015094,H16,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H16_s1_w6C41A921D-7FF5-42EC-B4A9-6BC38E4B11A8.npy,dmso
P015094,H16,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H16_s2_w68F4E6949-46E8-4308-A496-9DEF7505E3EE.npy,dmso
P015094,H16,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H16_s3_w6CADC3A8B-9837-4EF2-97F2-252AB4EA9ECE.npy,dmso
P015094,H16,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H16_s4_w6D33E319B-8284-44B3-BFD6-EBDA98822B50.npy,dmso
P015094,H16,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_H16_s5_w6B41C24FE-A592-4A3D-854F-063AA79FD481.npy,dmso
P015094,I06,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I06_s1_w6E813D8AB-5B50-4C59-B6F8-4771B7AFCE60.npy,dmso
P015094,I06,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I06_s2_w62B96B906-5459-4682-8BD9-289055B02EDC.npy,dmso
P015094,I06,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I06_s3_w644028641-73DD-407A-8FA3-073EAE75EBA1.npy,dmso
P015094,I06,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I06_s4_w6C5A7DDCD-F40F-4B91-891D-88DAAA1753AE.npy,dmso
P015094,I06,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I06_s5_w6FEDF6637-BF16-409A-9DB3-EF5D63ABC76F.npy,dmso
P015094,I19,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I19_s1_w6BC1E45B5-8D38-4EBD-8DD5-31EE4B6DD23D.npy,dmso
P015094,I19,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I19_s2_w6F18B70CA-A748-4E7D-91BC-EA09098658E3.npy,dmso
P015094,I19,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I19_s3_w601822090-0DBD-4D96-AD0B-5CAA71069F5B.npy,dmso
P015094,I19,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I19_s4_w620377981-4152-45E7-89F1-0D8E08161D69.npy,dmso
P015094,I19,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_I19_s5_w6C14768DA-FC2D-4975-9B62-91809DD5F7C4.npy,dmso
P015094,J17,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J17_s1_w6BBE3D373-E4D7-47A7-A4A5-337EB014514B.npy,dmso
P015094,J17,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J17_s2_w640106E55-C3B5-4985-978D-B5FEEACA4194.npy,dmso
P015094,J17,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J17_s3_w63EF7676B-EA20-4544-9543-6B98A7B40F11.npy,dmso
P015094,J17,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J17_s4_w64DAC4E72-567C-46C5-8253-3F524F3FA6B3.npy,dmso
P015094,J17,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_J17_s5_w606AF99DC-8F1A-4FDC-BFDD-826DDB65926D.npy,dmso
P015094,K12,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K12_s1_w6569FA15E-0E58-4729-AFC7-7217B5D5DC1E.npy,dmso
P015094,K12,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K12_s2_w69EB4D7C0-60A4-4BC0-BE3A-FAA1D28EA605.npy,dmso
P015094,K12,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K12_s3_w6DE4161B7-CCE3-4BDC-92D0-849D761A660E.npy,dmso
P015094,K12,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K12_s4_w663459581-B80B-4071-BC94-31F0DF8D3A8B.npy,dmso
P015094,K12,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_K12_s5_w6A20D518F-E054-4089-B6CF-815D39CDD8C5.npy,dmso
P015094,L23,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L23_s1_w6483B4AD0-58E5-4ABE-AB57-91367D0A4E45.npy,dmso
P015094,L23,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L23_s2_w6E30AE7CA-CB98-44D6-87F7-DBDEBB767DB1.npy,dmso
P015094,L23,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L23_s3_w6A5ACEE32-B35D-4F51-BFE7-7A748BA91B57.npy,dmso
P015094,L23,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L23_s4_w63BA78753-D70C-4CC7-BC51-52C39CA4E539.npy,dmso
P015094,L23,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_L23_s5_w655391277-D6C2-45EF-882A-B5FEE52217F3.npy,dmso
P015094,M09,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M09_s1_w6BE20BE19-1E49-4D29-A84D-9C4FAD4A9A08.npy,dmso
P015094,M09,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M09_s2_w65646CC5B-2F83-44FA-8083-DAF099584888.npy,dmso
P015094,M09,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M09_s3_w688C209E5-5BDE-4BAF-9F33-F75B10D569AE.npy,dmso
P015094,M09,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M09_s4_w654A409D1-0106-4DC9-A9BE-362B832ED164.npy,dmso
P015094,M09,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M09_s5_w62968BB8D-CC1B-446D-92F3-C2E3F771FEED.npy,dmso
P015094,M15,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M15_s1_w65269E161-95E8-46F0-BAEC-029EB8F526E6.npy,dmso
P015094,M15,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M15_s2_w6B7539EC0-9978-4612-A504-2B8C68EBA3F2.npy,dmso
P015094,M15,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M15_s3_w639E0EFB7-BAB0-49FE-AA31-4AD539B7946C.npy,dmso
P015094,M15,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M15_s4_w6C157E2D2-F3B7-44A4-BFAB-9A863805A5EA.npy,dmso
P015094,M15,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_M15_s5_w681742DB7-8380-44E5-B2F5-4E7EA1CB0F85.npy,dmso
P015094,N02,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N02_s1_w60A8B1BD6-BFD9-4652-89F1-7B10D50A28A5.npy,dmso
P015094,N02,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N02_s2_w605492DFF-2DD7-4C00-A3A9-1BA819665925.npy,dmso
P015094,N02,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N02_s3_w6DABCECEF-F734-4633-A072-16BB2FE55665.npy,dmso
P015094,N02,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N02_s4_w65A36E300-5267-47A6-8B94-851F4CA898BB.npy,dmso
P015094,N02,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N02_s5_w6B40C99EA-C030-49DB-B06D-D614D07C4126.npy,dmso
P015094,N05,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N05_s1_w6C20CFFF9-D051-40E8-95D9-9392354BBD56.npy,dmso
P015094,N05,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N05_s2_w6F4133FED-B867-4BAD-BB37-B908CB5240A4.npy,dmso
P015094,N05,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N05_s3_w60FBA8739-B3BB-4F9A-B0F3-9F7B62261587.npy,dmso
P015094,N05,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N05_s4_w69CCF8562-166E-42C3-857C-570C683AC0B8.npy,dmso
P015094,N05,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_N05_s5_w61592CEC3-9CD2-488D-B66C-F10A85DAEBAA.npy,dmso
P015094,O07,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O07_s1_w63F52F457-54A7-4027-8194-933C0085B87D.npy,dmso
P015094,O07,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O07_s2_w64511A0FD-DC7B-4363-94B2-4FAF5AC43DEF.npy,dmso
P015094,O07,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O07_s3_w6EB38DF8B-044E-472A-8A62-CC226C69780E.npy,dmso
P015094,O07,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O07_s4_w6E74FDF63-CF35-459A-875D-18C1723A59D6.npy,dmso
P015094,O07,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O07_s5_w66F6BF980-A217-4FE2-A8B3-C20F9BBE372A.npy,dmso
P015094,O10,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O10_s1_w6A90341F0-397F-4516-960F-4673CDE4A3F2.npy,dmso
P015094,O10,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O10_s2_w67D83F1FA-C00C-4FF9-84B7-542813457DC4.npy,dmso
P015094,O10,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O10_s3_w6A56B0306-486C-48A6-AF29-2F02664CE6AD.npy,dmso
P015094,O10,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O10_s4_w6A242390A-2AB5-4295-9518-33C6A6822592.npy,dmso
P015094,O10,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015094-U2OS-48h-P10-L1-TL-run2_O10_s5_w62D02B501-AA0B-44ED-BAB3-0FF32095B111.npy,dmso
P015095,B22,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B22_s1_w603F15AA2-4091-47DB-9AD0-CAA67E83D5FC.npy,dmso
P015095,B22,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B22_s2_w67F642475-FE93-466E-A7C4-1BE0494D08AA.npy,dmso
P015095,B22,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B22_s3_w63239F2E8-086E-42AB-B53F-C25388D04E50.npy,dmso
P015095,B22,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B22_s4_w682A9CFB9-4CB8-478F-B506-BA05F6C14415.npy,dmso
P015095,B22,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_B22_s5_w6F2E14DA7-95C4-4D46-8197-327268F9130A.npy,dmso
P015095,C19,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C19_s1_w6941324F0-20C0-4AC5-A5D9-2EF5184566BE.npy,dmso
P015095,C19,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C19_s2_w63CD5C46A-C7C4-4984-BCBD-960466EB2379.npy,dmso
P015095,C19,s3,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C19_s3_w6949BF5E7-8B47-4340-90E6-377FA4B879F6.npy,dmso
P015095,C19,s4,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C19_s4_w68EA87F23-7BE1-490B-999B-7B9139465858.npy,dmso
P015095,C19,s5,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_C19_s5_w6D9E55ADA-2633-4E3B-B111-0089790CAAE5.npy,dmso
P015095,D23,s1,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_D23_s1_w6A8E174B7-2950-4B87-86C5-73F9D9423B9A.npy,dmso
P015095,D23,s2,dmso,dmso,/scratch3-shared/phil/grit_based_numpy_data/bf/specs935-v1-FA-P015095-U2OS-48h-P10-L2-TL-run2_D23_s2_w661CDD85F-C73B-443F-A8BD-633242510E3B.npy,dmso
