plate,well,f_site,bf_site,f_nuc_path,bf_nuc_path,f_ref_a,f_ref_b,f_ref_c,f_ref_d,bf_ref_a,bf_ref_b,bf_ref_c,bf_ref_d
P015098,L12,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L12_s6_w19C9B098E-9913-41C5-809C-BE89DB020285.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L12_s4_w1FF34A1F2-1D47-48A9-8F9D-0D3B8395FD37.tif,0,2160,0,-12,0,2160,12,2160
P015098,L12,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L12_s8_w1B5E9B89A-F8AA-4FAA-8C14-219A1F5B487E.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L12_s5_w1D98B421E-0CF2-406E-9C90-5CBF89E0674F.tif,1,2160,0,-13,0,-1,13,2160
P015098,L14,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L14_s2_w1A295DE5C-5744-4420-B995-88254CBFD38B.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L14_s1_w1724EDA55-4565-4562-9445-8B38387A0F1E.tif,1,2160,0,-9,0,-1,9,2160
P015098,L14,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L14_s4_w19724D27C-8EC2-4E6A-8628-B531E8E54CCA.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L14_s2_w171BBDCFB-6DDC-495F-8D2C-9BF69BDD0CCE.tif,1,2160,0,-10,0,-1,10,2160
P015098,L14,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L14_s5_w185FA587A-DEB0-4C95-91E2-AF5D89E04DCB.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L14_s3_w16FE94462-859A-469A-931F-2FE2F454134E.tif,1,2160,0,-9,0,-1,9,2160
P015098,L14,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L14_s6_w15A067AC7-6F47-4358-9469-4354C8C296E7.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L14_s4_w10D31E9FE-41FA-427A-A6DF-F4CB14DC7812.tif,1,2160,0,-9,0,-1,9,2160
P015098,L14,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L14_s8_w1232C99B7-0D91-491E-A735-EEB1B23AD4AC.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L14_s5_w17356C409-D0B5-4685-B89E-23DF50F5180B.tif,1,2160,0,-9,0,-1,9,2160
P015098,L15,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L15_s2_w1701E872C-9494-44C2-B59D-200039314515.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L15_s1_w1AA0A6AA4-2EA3-4CF2-B5CE-B16B383AB837.tif,1,2160,0,-7,0,-1,7,2160
P015098,L15,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L15_s4_w13D8ADE00-6201-4F3A-9E8F-F5A63EDDD39D.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L15_s2_w1F1F7F8EF-FE87-4B7D-9616-80FA3D2B2165.tif,1,2160,0,-8,0,-1,8,2160
P015098,L15,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L15_s5_w105436F72-6A6E-43DC-B45D-1D117643FF99.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L15_s3_w15D3230D6-7126-45F9-AA38-AB3F9F4440D0.tif,0,2160,0,2160,0,2160,0,2160
P015098,L15,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L15_s6_w119316404-93B1-4BF7-BDC2-EA8D3D089AA3.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L15_s4_w16D7F06DE-E7B9-48FD-B463-C1A17BC6581C.tif,0,2160,0,2160,0,2160,0,2160
P015098,L15,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L15_s8_w1EC8849F6-3D95-4542-9F88-D20DDD5301BC.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L15_s5_w12CCD43FB-60D2-451E-B475-E410CAAC30FD.tif,0,2160,0,2160,0,2160,0,2160
P015098,L21,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L21_s2_w1811D8BCA-063A-4699-8103-E59A9971A4B7.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L21_s1_w102B5B982-8A32-4FF7-AAD6-15F2A86413E7.tif,0,2160,3,2160,0,2160,0,-3
P015098,L21,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L21_s4_w1073E158F-AE41-4251-AE5F-C091F9F59383.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L21_s2_w1B0F5C4D3-E616-45A6-99D2-B726D2B075BF.tif,1,2160,3,2160,0,-1,0,-3
P015098,L21,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L21_s5_w1DAF262AC-13C5-4CAF-A68B-77C6C389A0EA.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L21_s3_w1C722320D-25DB-48BB-9AF4-0662F211E3FA.tif,0,2160,3,2160,0,2160,0,-3
P015098,L21,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L21_s6_w18C2578BA-CD28-4F3F-B8F4-B1E10E66D49C.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L21_s4_w158D7D300-83A1-415D-B665-5D941C0B26D5.tif,1,2160,4,2160,0,-1,0,-4
P015098,L21,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L21_s8_w19A2F4B4B-E4C4-4402-B760-7AE2F67EB321.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L21_s5_w1AB20CE8B-2912-4927-9159-4C83EAA45AB2.tif,1,2160,3,2160,0,-1,0,-3
P015098,L23,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L23_s2_w14E322B0C-9254-4B10-8106-55460BE14DB6.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L23_s1_w1D47F3F4D-E62E-4C89-B72A-8DECECFDB909.tif,0,2160,0,2160,0,2160,0,2160
P015098,L23,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L23_s4_w1EFD8D157-676A-4BA6-8A96-4F2FCDD1AC54.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L23_s2_w17FE4437A-35F8-45A6-8784-0B2AC48AB806.tif,0,2160,0,2160,0,2160,0,2160
P015098,L23,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L23_s5_w1284B1DBC-B901-40E5-B390-C9301057373E.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L23_s3_w1D93A70D0-B098-4BBD-9C39-53352480AB9A.tif,0,2160,0,2160,0,2160,0,2160
P015098,L23,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L23_s6_w18E1527D7-0861-4F4C-AA1E-2A53C41E40DF.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L23_s4_w12885DEC6-60A3-4C96-89D6-38FF9E335A5C.tif,0,2160,0,2160,0,2160,0,2160
P015098,L23,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_L23_s8_w1757F3709-CDC2-4D6C-8F54-75445A505966.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_L23_s5_w1618C51CA-6250-404B-83C2-7228D197875D.tif,0,2160,7,2160,0,2160,0,-7
P015098,M05,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M05_s2_w10F9A4C61-6943-40CC-B618-2F78ED06FC91.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M05_s1_w1081E6070-9730-4115-B952-A6FABF39D868.tif,2,2160,0,-26,0,-2,26,2160
P015098,M05,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M05_s4_w12AE1490C-7D6A-458C-9375-28AFB2B7612A.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M05_s2_w1EB1F0F2B-5FCD-4B31-AD14-87BD81CAEE29.tif,2,2160,0,-26,0,-2,26,2160
P015098,M05,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M05_s5_w136593115-BF7A-4B09-86D9-8D946D8D8B72.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M05_s3_w1CFE5B95C-F698-40ED-9238-EA32BEDD7C91.tif,2,2160,0,-26,0,-2,26,2160
P015098,M05,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M05_s6_w1FF054DF8-1F8E-4B05-8117-DBEFDBB60423.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M05_s4_w1053DED49-0D9E-45D8-8625-02E5CCBBA25E.tif,1,2160,0,-25,0,-1,25,2160
P015098,M05,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M05_s8_w153F7905F-BA69-4655-837B-5688CCE250BB.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M05_s5_w1AAC43910-B40F-4800-8990-53B8222CD45C.tif,2,2160,0,-26,0,-2,26,2160
P015098,M12,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M12_s2_w10CD4DCBC-5EA9-4D4A-8EFB-B14D3FC14F40.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M12_s1_w1E87CE081-ABDD-4351-B44D-51F5C0ED7C04.tif,2,2160,0,-13,0,-2,13,2160
P015098,M12,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M12_s4_w1971359CA-424C-4A33-BE5A-19FBB0F2DF75.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M12_s2_w16A5E721B-C225-48B9-85C5-2759061B07A9.tif,2,2160,0,-13,0,-2,13,2160
P015098,M12,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M12_s5_w1E5D0B052-06BB-44CC-B8CC-0E7D998E1AA1.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M12_s3_w1549D085C-D118-4229-8DB7-FE983B640256.tif,3,2160,0,-13,0,-3,13,2160
P015098,M12,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M12_s6_w1F4CDE527-C860-4376-9FFC-67B3EBBA13AA.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M12_s4_w104D94776-F33F-4481-BE82-3C790A03F46B.tif,3,2160,0,-12,0,-3,12,2160
P015098,M12,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M12_s8_w1873D2517-8B29-4A4C-A470-8A83FEC013BD.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M12_s5_w1604DF976-600A-4468-9F27-7D3DD0FADB8D.tif,3,2160,0,-13,0,-3,13,2160
P015098,M14,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M14_s2_w195F04DF0-FC20-4F44-BF50-9257B68491E6.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M14_s1_w1C0F56322-D26D-4FAE-80F2-3EBB83781669.tif,3,2160,0,-9,0,-3,9,2160
P015098,M14,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M14_s4_w1AD25649A-3C30-4AF4-BEBB-DB9E3D78ED7D.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M14_s2_w140403C35-7E44-4D8E-A5C3-37CF11B63977.tif,3,2160,0,-10,0,-3,10,2160
P015098,M14,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M14_s5_w1B824D20B-3B3C-4D5B-9314-D931D58ABAF5.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M14_s3_w15EBC3986-D149-49B4-AF96-A4B744F8B0BD.tif,3,2160,0,-9,0,-3,9,2160
P015098,M14,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M14_s6_w132D1F028-C38D-4705-9DBA-8CCF923E6F7E.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M14_s4_w1F3CCFE4D-6098-47FE-A90B-9DE3DC49212F.tif,3,2160,0,-8,0,-3,8,2160
P015098,M14,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M14_s8_w1ED5D4EA8-859E-4FD8-A783-40EB42BE0C1D.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M14_s5_w1058582A9-4749-4707-8AAF-A826F23C019E.tif,4,2160,0,-9,0,-4,9,2160
P015098,M16,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M16_s2_w13E538C19-073E-482E-AB7E-FCD56126EA6A.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M16_s1_w15A83D540-817B-4186-92B4-58A950E1304E.tif,3,2160,0,-6,0,-3,6,2160
P015098,M16,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M16_s4_w1308A56FB-5290-4B4F-B0BF-141C9BFC8C24.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M16_s2_w118E5C7C0-D99C-4A2E-BBD7-6CB3934F7E40.tif,3,2160,0,-6,0,-3,6,2160
P015098,M16,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M16_s5_w16AB1A05D-80FB-4947-8AD1-384C2BFC8DC1.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M16_s3_w199FEA859-F1BC-4E66-8B4D-195F11E35C62.tif,0,2160,0,-6,0,2160,6,2160
P015098,M16,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M16_s6_w165D0046D-AAC8-4B86-9DA3-551427C145A0.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M16_s4_w1A6926EAC-7CBD-4061-BEE5-FA904BFFBE2A.tif,3,2160,0,-5,0,-3,5,2160
P015098,M16,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M16_s8_w1CBFE4534-D4C6-44B6-B8A1-C50BFF2BFAE1.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M16_s5_w1C932AACF-08DD-4254-BE19-28E5D7A36A45.tif,4,2160,0,-6,0,-4,6,2160
P015098,M20,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M20_s2_w101FE3CF5-5677-4874-BCE7-A97FCEFF4C90.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M20_s1_w15A81622A-0D49-46C0-867D-B158169F4C2D.tif,2,2160,1,2160,0,-2,0,-1
P015098,M20,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M20_s4_w15713B357-4284-43E3-B11E-70DE5F377F2A.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M20_s2_w17E448639-BBEF-460B-A692-4FCDADDE7625.tif,3,2160,1,2160,0,-3,0,-1
P015098,M20,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M20_s5_w19CD52331-3C63-40E1-8482-3025078934E2.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M20_s3_w111CFEFA3-E773-4C37-808E-4B4916EDCAF5.tif,3,2160,1,2160,0,-3,0,-1
P015098,M20,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M20_s6_w198EEEDB6-6F92-44D9-93E1-92E28FA9569A.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M20_s4_w178AD6EA2-15BD-41BF-9E32-8C6889911637.tif,3,2160,1,2160,0,-3,0,-1
P015098,M20,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_M20_s8_w123E39A80-9C74-4ACA-A703-029934BAC766.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_M20_s5_w1D0F492F6-C5A0-43B7-A64F-3CAFDD5CECAB.tif,3,2160,1,2160,0,-3,0,-1
P015098,N02,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N02_s2_w10F28073B-5287-413F-9EAA-0A06E54FB03F.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N02_s1_w1DE57A328-1431-42D0-B0B2-D72095915AAA.tif,0,2160,0,-32,0,2160,32,2160
P015098,N02,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N02_s4_w1F6003054-482E-4C49-ADA5-2620498E40C7.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N02_s2_w19DFE2EDE-7F1F-43CF-A38D-78A15E660B3F.tif,2,2160,0,-33,0,-2,33,2160
P015098,N02,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N02_s5_w1E9B78DD5-7746-46DF-9E10-DD947BB6A8A2.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N02_s3_w1728439FA-FB96-4F34-91BE-B2F3B950CA6D.tif,2,2160,0,-32,0,-2,32,2160
P015098,N02,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N02_s6_w1ED25317B-B1FD-43E6-9E89-E4E59F8FA793.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N02_s4_w11D6E6FBB-A374-4255-A835-6D191B19BDF0.tif,2,2160,0,-32,0,-2,32,2160
P015098,N02,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N02_s8_w1C88AFEA3-C22E-4CF4-AE23-A970A5B02E1D.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N02_s5_w1B49F618D-B64A-45AD-91AD-0FCDA6D7CE7D.tif,2,2160,0,-32,0,-2,32,2160
P015098,N03,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N03_s2_w1F80293AB-7832-4CE5-8D49-3C7EE59893AF.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N03_s1_w18C442D64-7EE8-4053-A2F3-22015790A009.tif,3,2160,0,-29,0,-3,29,2160
P015098,N03,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N03_s4_w152D3C95A-3EAC-4DAF-AE16-F58386545683.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N03_s2_w1C85880EA-5CD4-45A7-B1E9-7C81FD0764A0.tif,3,2160,0,-29,0,-3,29,2160
P015098,N03,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N03_s5_w13261691F-2B47-429E-8ACB-4F8235468BE6.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N03_s3_w1DE6A0527-C623-47EE-9EDA-DEACBA72644A.tif,3,2160,0,-29,0,-3,29,2160
P015098,N03,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N03_s6_w1E421B09D-F3A9-4D7F-B2A2-5EE19380FAC6.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N03_s4_w1300EBF6D-3198-4B0E-97E0-37BC95F352BC.tif,3,2160,0,-29,0,-3,29,2160
P015098,N03,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N03_s8_w144B7879B-565F-426D-9F82-59C12955D0F3.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N03_s5_w197B23555-2C04-4DF0-BF25-4896ED701A88.tif,3,2160,0,-29,0,-3,29,2160
P015098,N07,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N07_s2_w119DBA903-2FB0-4798-BFAC-125B16882850.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N07_s1_w1B0F79D1D-5D75-4BF7-8704-DC2380172FA2.tif,4,2160,0,-22,0,-4,22,2160
P015098,N07,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N07_s4_w13A69211A-F097-4AC7-A6AD-93A53D6DE332.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N07_s2_w172633ED1-885C-4488-B946-7917480AAA7D.tif,4,2160,0,-23,0,-4,23,2160
P015098,N07,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N07_s5_w17002552C-1B77-43C3-8728-AC8C7DE9E319.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N07_s3_w1C5CE82E3-F991-48B7-9A30-803DB07AD2D2.tif,4,2160,0,-22,0,-4,22,2160
P015098,N07,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N07_s6_w12CD9A965-16E1-4711-8F62-419762A90F6F.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N07_s4_w159871BB9-A839-48DC-A80B-5E93DE205756.tif,4,2160,0,-22,0,-4,22,2160
P015098,N07,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N07_s8_w11A83DD3D-841B-47F8-9DED-112756C43883.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N07_s5_w1CE9176EA-D744-4E23-BCD9-0894A349E7C8.tif,4,2160,0,-22,0,-4,22,2160
P015098,N08,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N08_s2_w1503DA177-F0FD-447E-81B7-8C6ABFA5FC19.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s1_w195BB6807-6694-434D-9BE2-F989F20FF190.tif,4,2160,0,-20,0,-4,20,2160
P015098,N08,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N08_s4_w11FAC67FA-A68A-48F8-89D4-7358312F74B6.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s2_w123534DAA-BF3B-4267-A7F2-1D10F8334A6C.tif,4,2160,0,-21,0,-4,21,2160
P015098,N08,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N08_s5_w16645B673-C29C-4E27-991D-E2317FB0F967.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s3_w1F3CC5993-4578-432F-A22B-E7CD39DB2B2E.tif,4,2160,0,-20,0,-4,20,2160
P015098,N08,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N08_s6_w1B03EED5D-CDE2-41F2-9900-139121CD842E.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s4_w1BCADE1FA-883C-418C-8DA4-ACCFA933F67C.tif,4,2160,0,-20,0,-4,20,2160
P015098,N08,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N08_s8_w18D3E72BD-9826-40E1-A8EB-3B5F11E33B6D.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N08_s5_w1F5B719FE-A0A2-475B-8896-9669E52C78AE.tif,4,2160,0,-20,0,-4,20,2160
P015098,N10,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N10_s2_w1551DF311-F3D5-490D-B2AD-1D1A4CF9C9F4.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N10_s1_w1A4748EDA-EFBA-494F-8EF3-05EB646F3376.tif,4,2160,0,-17,0,-4,17,2160
P015098,N10,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N10_s4_w1E1733F18-A405-4934-9201-1FA36AC3D755.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N10_s2_w146195342-1C59-4BC7-9815-1481D0F0872F.tif,4,2160,0,-17,0,-4,17,2160
P015098,N10,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N10_s5_w11D5B3926-C95E-4BD2-98E2-ADC9A2CB3B1E.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N10_s3_w1380F0D12-F274-4833-B9E6-E39FF950137F.tif,4,2160,0,-17,0,-4,17,2160
P015098,N10,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N10_s6_w1D407B414-655A-4E39-9A06-34C9BDB79B03.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N10_s4_w1F5A23B27-0418-4039-B0B6-34AE26D12A7A.tif,5,2160,0,-16,0,-5,16,2160
P015098,N10,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N10_s8_w1B8F57AEA-C43A-410A-BFB7-EBBB153980BB.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N10_s5_w1A284ADBB-6CA6-47D2-97CF-0216325BAFF9.tif,4,2160,0,-17,0,-4,17,2160
P015098,N13,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N13_s2_w1433C9596-836C-4BC8-82A5-ACCCEF5D8541.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N13_s1_w1DF5433A6-5F06-4DAC-9ABC-9FFCFD4467E3.tif,5,2160,0,-11,0,-5,11,2160
P015098,N13,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N13_s4_w162B70E39-9E57-4052-B737-0950C8BF3AAC.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N13_s2_w1DDD3BD44-E895-46CC-9EE8-EEC6ADBF0900.tif,5,2160,0,-11,0,-5,11,2160
P015098,N13,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N13_s5_w1918F076E-EC09-4AED-8949-8A5D9FD95844.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N13_s3_w1DD1D53CF-ED25-4F4F-B49B-3478363DB3AF.tif,0,2160,0,2160,0,2160,0,2160
P015098,N13,s6,s4,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N13_s6_w15E679E1D-C368-43F5-B8F1-74911B8DDF3A.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N13_s4_w10A3CAF50-C028-4250-AF29-C6D907125FB8.tif,0,2160,0,2160,0,2160,0,2160
P015098,N13,s8,s5,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N13_s8_w16799B24B-C41D-4472-A10D-0AF7F463C2DA.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N13_s5_w1614DCF10-9A7B-4B0E-A3FE-47AAC343906A.tif,5,2160,0,-11,0,-5,11,2160
P015098,N14,s2,s1,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N14_s2_w1BBD116AA-2E4A-418F-8104-A586D2A34424.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N14_s1_w1AE58DFF7-CAAB-4A34-B8B6-320AE962EE3E.tif,5,2160,0,-10,0,-5,10,2160
P015098,N14,s4,s2,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N14_s4_w192FA8203-D7B2-4FA8-9097-F64CDBB69870.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N14_s2_w1491579D9-15B9-4CDF-A734-6B9F68A3142E.tif,4,2160,0,-10,0,-4,10,2160
P015098,N14,s5,s3,specs935-v1-FA-P015098-U2OS-48h-P12-L1_N14_s5_w13B90651C-F752-42E2-A4D9-268579C942FF.tif,specs935-v1-FA-P015098-U2OS-48h-P12-L1-TL-run2_N14_s3_w101CE1A90-9D7D-4C39-89FC-B52115445859.tif,5,2160,0,-9,0,-5,9,2160
